title,probability
WP_073722656.1 cytochrome P450 [Streptomyces sp. TSRI0281],0.3995946506215871
WP_030904480.1 cytochrome P450 [Streptomyces sp. NRRL F-5126],0.3996881959910913
WP_237650374.1 cytochrome P450 [Xanthomonas translucens],0.399501667493682
WP_003477158.1 cytochrome P450 [Xanthomonas translucens],0.399501667493682
WP_058364251.1 cytochrome P450 [Xanthomonas translucens],0.399501667493682
WP_235049051.1 cytochrome P450 [Xanthomonas translucens],0.399501667493682
WP_064522052.1 cytochrome P450 [Xanthomonas translucens],0.399501667493682
WP_058363036.1 cytochrome P450 [Xanthomonas translucens],0.399501667493682
WP_003466465.1 cytochrome P450 [Xanthomonas translucens],0.399501667493682
WP_060747870.1 cytochrome P450 [Xanthomonas translucens],0.399501667493682
WP_017910418.1 cytochrome P450 [Xanthomonas sp. SHU 199],0.49950166749368197
WP_267107587.1 cytochrome P450 [Xanthomonas sacchari],0.49950166749368197
WP_152239852.1 cytochrome P450 [Xanthomonas sp. LMG 12461],0.39981347150259067
WP_153753453.1 cytochrome P450 [Xanthomonas sontii],0.399501667493682
WP_017911957.1 cytochrome P450 [Xanthomonas sp. SHU 166],0.399501667493682
WP_152243249.1 cytochrome P450 [Xanthomonas sp. LMG 12462],0.49950166749368197
WP_267098115.1 cytochrome P450 [Xanthomonas sacchari],0.49950166749368197
WP_267109217.1 cytochrome P450 [Xanthomonas sacchari],0.399501667493682
WP_267102412.1 cytochrome P450 [Xanthomonas sacchari],0.49950166749368197
WP_267111286.1 cytochrome P450 [Xanthomonas sacchari],0.49950166749368197
WP_267102435.1 cytochrome P450 [Xanthomonas sacchari],0.49950166749368197
WP_150410287.1 cytochrome P450 [Xanthomonas sontii],0.49950166749368197
WP_148828488.1 cytochrome P450 [Xanthomonas sontii],0.49950166749368197
WP_267086654.1 cytochrome P450 [Xanthomonas sacchari],0.49950166749368197
WP_017914734.1 cytochrome P450 [Xanthomonas sp. SHU 308],0.49950166749368197
WP_152236185.1 cytochrome P450 [Xanthomonas sp. LMG 12460],0.49950166749368197
WP_267114237.1 cytochrome P450 [Xanthomonas sacchari],0.49950166749368197
WP_267125987.1 cytochrome P450 [Xanthomonas sacchari],0.49950166749368197
WP_267106266.1 cytochrome P450 [Xanthomonas sacchari],0.49950166749368197
WP_267096253.1 cytochrome P450 [Xanthomonas sacchari],0.49950166749368197
WP_267083730.1 cytochrome P450 [Xanthomonas sacchari],0.3996881959910913
WP_043094992.1 cytochrome P450 [Xanthomonas sacchari],0.49950166749368197
WP_152181783.1 cytochrome P450 [Xanthomonas],0.49950166749368197
WP_267122959.1 cytochrome P450 [Xanthomonas sacchari],0.49950166749368197
WP_160967641.1 cytochrome P450 [Xanthomonas sp. LMG 9002],0.3996881959910913
WP_160957283.1 cytochrome P450 [Xanthomonas sp. LMG 8992],0.3996881959910913
WP_048490343.1 cytochrome P450 [Xanthomonas sp. NCPPB 1128],0.3996881959910913
WP_079657561.1 cytochrome P450 [Streptomyces sp. 3214.6],0.39981347150259067
WP_026636297.1 cytochrome P450 [Dyella],0.39940812212417776
WP_197481638.1 cytochrome P450 [Collimonas pratensis],0.39940812212417776
WP_061936535.1 cytochrome P450 [Collimonas pratensis],0.39940812212417776
WP_211474701.1 cytochrome P450 [Collimonas humicola],0.39940812212417776
WP_211442916.1 cytochrome P450 [Collimonas humicola],0.39940812212417776
WP_022970962.1 cytochrome P450 [Xanthomonas maliensis],0.399501667493682
WP_104621699.1 cytochrome P450 [Xanthomonas axonopodis],0.399501667493682
WP_057677744.1 cytochrome P450 [Xanthomonas phaseoli],0.399501667493682
WP_209225867.1 cytochrome P450 [Xanthomonas phaseoli],0.399501667493682
WP_228316019.1 cytochrome P450 [Xanthomonas sp. NCPPB 1067],0.399501667493682
WP_230430532.1 cytochrome P450 [Xanthomonas melonis],0.399501667493682
WP_230436136.1 cytochrome P450 [Xanthomonas melonis],0.399501667493682
WP_005993734.1 cytochrome P450 [Xanthomonas vesicatoria],0.4
WP_064629341.1 cytochrome P450 [Xanthomonas nasturtii],0.5
WP_249049927.1 cytochrome P450 [Xanthomonas nasturtii],0.5
WP_259162436.1 cytochrome P450 [Xanthomonas arboricola],0.4
WP_259156032.1 cytochrome P450 [Xanthomonas arboricola],0.4
WP_042422022.1 cytochrome P450 [Streptacidiphilus anmyonensis],0.399501667493682
WP_042454355.1 cytochrome P450 [Streptacidiphilus jiangxiensis],0.4998134715025907
WP_196196370.1 cytochrome P450 [Streptacidiphilus fuscans],0.599501667493682
WP_190126341.1 cytochrome P450 [Streptomyces inusitatus],0.49950166749368197
WP_205039221.1 cytochrome P450 [Streptomyces sp. G44],0.399501667493682
WP_219689722.1 cytochrome P450 [Streptomyces sp. BG9H],0.399501667493682
WP_125515706.1 cytochrome P450 [Streptomyces sp. WAC 01529],0.399501667493682
WP_030779685.1 cytochrome P450 [Streptomyces sp. NRRL S-920],0.399501667493682
WP_055533246.1 cytochrome P450 [Streptomyces alboniger],0.399501667493682
WP_098245424.1 cytochrome P450 [Streptomyces formicae],0.49950166749368197
WP_055700658.1 cytochrome P450 [Streptomyces],0.399501667493682
WP_055566837.1 cytochrome P450 [Streptomyces atriruber],0.39981347150259067
WP_150215568.1 cytochrome P450 [Streptomyces venezuelae],0.49971992613308647
WP_148840056.1 cytochrome P450 [Streptomyces sp. sk2.1],0.39940812212417776
WP_266729015.1 cytochrome P450 [Streptomyces sp. NBC_00378],0.39940812212417776
WP_228718569.1 cytochrome P450 [Kitasatospora acidiphila],0.4
